Customer_ID,Visit_Date,Park_Location,Customer_Type,Group_Size,Ticket_Type,Booking_Channel,Campaign_Source,Discount_Percent,Season,Is_Weekend,Ticket_Revenue_INR,FnB_Spend_INR,Merchandise_Spend_INR,Total_Revenue_INR,Repeat_Visitor,Satisfaction_Score,At_Risk_Customer
WON100747,2025-10-03,Bangalore,Family,6,Fast Track,Website,Referral,15,Festival,No,13464.0,1880.04,450.14,15794.18,No,4.1,No
WON102984,2025-10-03,Bangalore,Couple,2,Regular,Mobile App,Email Campaign,10,Festival,No,2592.0,946.5,248.29,3786.79,No,2.3,Yes
WON102737,2025-10-03,Bangalore,Friends Group,6,Season Pass,Travel Agent/OTA,None (Organic),0,Festival,No,32400.0,2669.54,230.06,35299.6,No,5.0,No
WON102933,2025-10-03,Bangalore,School/College Group,22,Season Pass,Mobile App,Offline/Hoarding,0,Festival,No,118800.0,7493.47,3385.53,129679.0,Yes,4.5,No
WON101482,2025-10-03,Bangalore,School/College Group,78,Regular,Travel Agent/OTA,None (Organic),0,Festival,No,112320.0,32342.46,13890.76,158553.22,No,3.4,No
WON101699,2025-10-04,Bangalore,School/College Group,67,Regular,Corporate Tie-up,Social Media Ad,15,Festival,Yes,90208.8,24738.55,19928.2,134875.55,No,3.0,No
WON101547,2025-10-04,Bangalore,Solo,1,Regular,Website,None (Organic),0,Festival,Yes,1584.0,441.85,59.35,2085.2,No,2.9,Yes
WON102963,2025-10-04,Bangalore,School/College Group,63,Combo (Park+Resort),Travel Agent/OTA,None (Organic),0,Festival,Yes,316008.0,36479.19,15230.37,367717.56,Yes,2.9,No
WON101312,2025-10-04,Kochi,Family,6,Season Pass,Walk-in,None (Organic),0,Festival,Yes,35640.0,3334.8,270.47,39245.27,No,3.9,No
WON100320,2025-10-04,Kochi,Couple,2,Combo (Park+Resort),Walk-in,Email Campaign,0,Festival,Yes,10032.0,592.86,504.3,11129.16,No,3.5,No
WON101759,2025-10-04,Kochi,School/College Group,73,Combo (Park+Resort),Website,Referral,15,Festival,Yes,311242.8,29164.25,6127.53,346534.58,No,3.2,No
WON100210,2025-10-04,Bangalore,Couple,2,Regular,Corporate Tie-up,Email Campaign,25,Festival,Yes,2376.0,330.36,241.7,2948.06,No,3.6,No
WON100425,2025-10-04,Bangalore,Couple,2,Regular,Mobile App,Email Campaign,15,Festival,Yes,2692.8,884.13,218.98,3795.91,No,3.8,No
WON100552,2025-10-05,Bangalore,Couple,2,Regular,Mobile App,Offline/Hoarding,10,Festival,Yes,2851.2,894.68,251.75,3997.63,No,3.0,No
WON101125,2025-10-05,Hyderabad,Family,4,Fast Track,Website,Social Media Ad,15,Festival,Yes,9873.6,1689.42,721.16,12284.18,No,3.6,No
WON100941,2025-10-05,Bangalore,School/College Group,75,Regular,Travel Agent/OTA,Social Media Ad,0,Festival,Yes,118800.0,32589.38,6642.34,158031.72,No,2.9,Yes
WON102592,2025-10-05,Bangalore,Family,4,Combo (Park+Resort),Walk-in,Offline/Hoarding,10,Festival,Yes,18057.6,935.11,1481.09,20473.8,Yes,2.7,No
WON102440,2025-10-05,Bangalore,Solo,1,Regular,Walk-in,Email Campaign,15,Festival,Yes,1346.4,488.86,168.68,2003.94,Yes,3.4,No
WON100326,2025-10-05,Bangalore,Family,6,Combo (Park+Resort),Website,Email Campaign,10,Festival,Yes,27086.4,2078.67,850.97,30016.04,No,3.8,No
WON101900,2025-10-05,Hyderabad,Friends Group,4,Fast Track,Walk-in,None (Organic),0,Festival,Yes,11616.0,2255.76,916.97,14788.73,No,3.3,No
WON102992,2025-10-05,Kochi,Family,6,Combo (Park+Resort),Mobile App,Offline/Hoarding,10,Festival,Yes,27086.4,667.46,1634.77,29388.63,No,4.1,No
WON100914,2025-10-05,Bangalore,Corporate Group,24,Regular,Mobile App,Email Campaign,0,Festival,Yes,38016.0,9740.85,4266.69,52023.54,No,2.4,Yes
WON101656,2025-10-05,Hyderabad,Family,4,Regular,Travel Agent/OTA,None (Organic),0,Festival,Yes,6336.0,1976.52,322.56,8635.08,No,3.4,No
WON100477,2025-10-05,Kochi,Solo,1,Regular,Corporate Tie-up,None (Organic),15,Festival,Yes,1346.4,359.37,110.3,1816.07,No,3.0,No
WON100685,2025-10-06,Kochi,School/College Group,52,Regular,Mobile App,Offline/Hoarding,10,Festival,No,67392.0,17140.32,12871.04,97403.36,No,3.8,No
WON100533,2025-10-06,Kochi,Couple,2,Regular,Walk-in,Referral,20,Festival,No,2304.0,566.73,195.45,3066.18,Yes,3.9,No
WON101618,2025-10-06,Kochi,Friends Group,9,Regular,Mobile App,Email Campaign,10,Festival,No,11664.0,4837.68,1780.4,18282.08,No,2.9,Yes
WON102452,2025-10-06,Bangalore,Friends Group,6,Regular,Mobile App,None (Organic),0,Festival,No,8640.0,2923.41,667.98,12231.39,No,3.4,No
WON100187,2025-10-06,Bangalore,Family,5,Regular,Travel Agent/OTA,Social Media Ad,20,Festival,No,5760.0,1292.74,911.45,7964.19,No,4.6,No
WON101894,2025-10-06,Bangalore,Couple,2,Season Pass,Mobile App,Referral,0,Festival,No,10800.0,301.49,222.52,11324.01,No,3.8,No
WON100255,2025-10-06,Kochi,Family,6,Regular,Travel Agent/OTA,Social Media Ad,15,Festival,No,7344.0,2963.52,402.16,10709.68,No,4.0,No
WON101330,2025-10-06,Bangalore,Couple,2,Season Pass,Website,Social Media Ad,0,Festival,No,10800.0,1101.63,79.61,11981.24,Yes,3.6,No
WON100451,2025-10-07,Kochi,Family,3,Season Pass,Walk-in,Email Campaign,15,Festival,No,13770.0,1095.36,53.83,14919.19,No,3.3,No
WON102132,2025-10-07,Kochi,Family,5,Season Pass,Website,Email Campaign,10,Festival,No,24300.0,1808.14,76.44,26184.58,Yes,2.9,No
WON102193,2025-10-07,Bangalore,Friends Group,4,Regular,Website,Social Media Ad,10,Festival,No,5184.0,930.14,0.11,6114.25,Yes,3.6,No
WON100093,2025-10-07,Kochi,Couple,2,Regular,Website,Social Media Ad,0,Festival,No,2880.0,464.25,308.12,3652.37,No,4.1,No
WON100553,2025-10-07,Hyderabad,Corporate Group,52,Combo (Park+Resort),Travel Agent/OTA,Search/SEM,0,Festival,No,237120.0,17002.37,5837.59,259959.96,No,4.4,No
WON102021,2025-10-07,Kochi,Family,3,Regular,Website,None (Organic),0,Festival,No,4320.0,1261.61,863.9,6445.51,No,3.7,No
WON102576,2025-10-07,Bangalore,Couple,2,Fast Track,Travel Agent/OTA,Social Media Ad,15,Festival,No,4488.0,233.54,328.34,5049.88,Yes,4.1,No
WON102041,2025-10-07,Bangalore,Family,5,Regular,Corporate Tie-up,Email Campaign,25,Festival,No,5400.0,1389.91,91.79,6881.7,Yes,4.0,No
WON101282,2025-10-07,Bangalore,Family,5,Regular,Website,Search/SEM,0,Festival,No,7200.0,2653.9,764.17,10618.07,No,3.6,No
WON102367,2025-10-07,Bangalore,Family,6,Regular,Walk-in,None (Organic),0,Festival,No,8640.0,2522.29,1756.13,12918.42,No,4.9,No
WON101932,2025-10-07,Bangalore,Couple,2,Regular,Corporate Tie-up,Referral,15,Festival,No,2448.0,1117.29,23.25,3588.54,Yes,3.8,No
WON100865,2025-10-07,Bangalore,Corporate Group,54,Combo (Park+Resort),Corporate Tie-up,None (Organic),15,Festival,No,209304.0,15082.24,258.9,224645.14,No,3.5,No
WON101931,2025-10-07,Hyderabad,Friends Group,9,Season Pass,Website,None (Organic),0,Festival,No,48600.0,3849.19,471.41,52920.6,Yes,3.6,No
WON102967,2025-10-08,Kochi,Couple,2,Fast Track,Travel Agent/OTA,None (Organic),0,Festival,No,5280.0,471.31,423.12,6174.43,No,3.4,No
WON102814,2025-10-08,Kochi,Couple,2,Regular,Website,Email Campaign,0,Festival,No,2880.0,907.07,420.75,4207.82,No,4.1,No
WON101622,2025-10-08,Bangalore,Friends Group,7,Combo (Park+Resort),Mobile App,Referral,15,Festival,No,27132.0,3166.04,1540.3,31838.34,No,4.0,No
WON102165,2025-10-08,Bangalore,Couple,2,Regular,Walk-in,Search/SEM,15,Festival,No,2448.0,291.08,470.78,3209.86,No,3.6,No
WON102031,2025-10-08,Bangalore,Family,6,Fast Track,Website,Referral,10,Festival,No,14256.0,1991.58,1613.88,17861.46,Yes,3.4,No
WON100797,2025-10-08,Bangalore,Corporate Group,27,Regular,Website,None (Organic),0,Festival,No,38880.0,4311.05,1542.75,44733.8,No,3.2,No
WON102848,2025-10-08,Bangalore,Family,3,Regular,Travel Agent/OTA,None (Organic),0,Festival,No,4320.0,602.86,328.22,5251.08,Yes,3.3,No
WON100858,2025-10-08,Kochi,Couple,2,Fast Track,Website,None (Organic),0,Festival,No,5280.0,641.75,500.01,6421.76,No,4.0,No
WON101879,2025-10-08,Kochi,Family,4,Combo (Park+Resort),Corporate Tie-up,None (Organic),15,Festival,No,15504.0,1715.28,512.4,17731.68,No,3.8,No
WON101470,2025-10-09,Bangalore,School/College Group,54,Regular,Walk-in,Referral,0,Festival,No,77760.0,36166.7,18221.89,132148.59,No,4.6,No
WON101542,2025-10-09,Bangalore,School/College Group,70,Regular,Website,None (Organic),0,Festival,No,100800.0,22171.21,9543.73,132514.94,No,3.7,No
WON101292,2025-10-09,Bangalore,Family,4,Fast Track,Website,Social Media Ad,15,Festival,No,8976.0,1145.67,388.67,10510.34,No,3.2,No
WON101143,2025-10-09,Hyderabad,Couple,2,Regular,Walk-in,None (Organic),0,Festival,No,2880.0,474.63,0.0,3354.63,No,4.2,No
WON100221,2025-10-09,Hyderabad,Solo,1,Fast Track,Website,None (Organic),0,Festival,No,2640.0,157.25,157.11,2954.36,No,3.5,No
WON100968,2025-10-09,Bangalore,School/College Group,57,Fast Track,Website,Social Media Ad,20,Festival,No,120384.0,26830.08,9619.18,156833.26,No,3.8,No
WON101017,2025-10-09,Kochi,Couple,2,Regular,Corporate Tie-up,Offline/Hoarding,25,Festival,No,2160.0,852.93,559.59,3572.52,No,4.0,No
WON100686,2025-10-10,Bangalore,Family,3,Regular,Walk-in,Social Media Ad,10,Festival,No,3888.0,1641.38,186.42,5715.8,Yes,3.6,No
WON100258,2025-10-10,Kochi,Family,3,Regular,Corporate Tie-up,None (Organic),20,Festival,No,3456.0,1461.72,868.87,5786.59,No,3.5,No
WON100765,2025-10-10,Hyderabad,Solo,1,Combo (Park+Resort),Walk-in,None (Organic),0,Festival,No,4560.0,575.69,0.0,5135.69,No,3.6,No
WON101453,2025-10-10,Hyderabad,Solo,1,Regular,Walk-in,None (Organic),0,Festival,No,1440.0,254.92,98.0,1792.92,No,4.3,No
WON102463,2025-10-10,Bangalore,Solo,1,Regular,Mobile App,None (Organic),0,Festival,No,1440.0,271.52,240.42,1951.94,No,4.3,No
WON102792,2025-10-10,Bangalore,Family,3,Regular,Website,None (Organic),0,Festival,No,4320.0,606.41,751.8,5678.21,No,4.2,No
WON102301,2025-10-10,Hyderabad,Corporate Group,57,Fast Track,Website,None (Organic),0,Festival,No,150480.0,26089.0,9505.08,186074.08,No,2.3,Yes
WON102255,2025-10-10,Bangalore,Couple,2,Regular,Walk-in,Social Media Ad,10,Festival,No,2592.0,431.62,266.86,3290.48,No,4.1,No
WON101964,2025-10-10,Bangalore,Friends Group,5,Regular,Walk-in,Social Media Ad,10,Festival,No,6480.0,340.96,172.13,6993.09,No,3.8,No
WON100659,2025-10-10,Bangalore,Family,3,Regular,Walk-in,None (Organic),0,Festival,No,4320.0,1372.42,612.02,6304.44,No,3.4,No
WON102502,2025-10-11,Kochi,Couple,2,Combo (Park+Resort),Mobile App,Search/SEM,0,Festival,Yes,10032.0,592.83,213.86,10838.69,No,3.4,No
WON100359,2025-10-11,Bangalore,Family,6,Fast Track,Corporate Tie-up,Search/SEM,15,Festival,Yes,14810.4,1851.15,2538.21,19199.76,No,3.5,No
WON100724,2025-10-11,Kochi,Couple,2,Combo (Park+Resort),Website,Offline/Hoarding,10,Festival,Yes,9028.8,865.29,450.36,10344.45,No,3.0,No
WON100413,2025-10-11,Kochi,Friends Group,7,Season Pass,Mobile App,None (Organic),0,Festival,Yes,41580.0,3722.58,0.0,45302.58,No,3.0,No
WON101351,2025-10-12,Bangalore,School/College Group,48,Regular,Website,Offline/Hoarding,15,Festival,Yes,64627.2,22869.95,11631.7,99128.85,No,3.3,No
WON102096,2025-10-12,Bangalore,Friends Group,7,Regular,Walk-in,Social Media Ad,15,Festival,Yes,9424.8,3184.91,681.22,13290.93,No,2.4,Yes
WON102746,2025-10-12,Bangalore,Family,3,Regular,Walk-in,Offline/Hoarding,0,Festival,Yes,4752.0,1834.18,464.79,7050.97,Yes,2.1,No
WON102496,2025-10-12,Bangalore,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Festival,Yes,3168.0,483.57,805.83,4457.4,No,3.4,No
WON100802,2025-10-12,Bangalore,Family,6,Fast Track,Walk-in,Search/SEM,15,Festival,Yes,14810.4,2084.03,1570.39,18464.82,No,4.1,No
WON100284,2025-10-12,Hyderabad,Family,5,Regular,Travel Agent/OTA,None (Organic),0,Festival,Yes,7920.0,1660.4,1331.56,10911.96,No,3.1,No
WON102844,2025-10-12,Bangalore,Friends Group,4,Season Pass,Travel Agent/OTA,None (Organic),0,Festival,Yes,23760.0,1084.31,491.07,25335.38,No,3.3,No
WON102364,2025-10-12,Bangalore,School/College Group,23,Regular,Website,Search/SEM,10,Festival,Yes,32788.8,8739.5,2369.14,43897.44,No,5.0,No
WON101595,2025-10-12,Kochi,Family,6,Regular,Mobile App,None (Organic),0,Festival,Yes,9504.0,2667.98,2503.26,14675.24,No,2.9,Yes
WON100232,2025-10-12,Kochi,Corporate Group,16,Combo (Park+Resort),Website,None (Organic),0,Festival,Yes,80256.0,7204.86,2471.05,89931.91,Yes,2.2,No
WON100939,2025-10-12,Bangalore,Friends Group,6,Regular,Walk-in,Email Campaign,0,Festival,Yes,9504.0,3532.92,418.09,13455.01,No,2.9,Yes
WON100838,2025-10-13,Bangalore,Friends Group,8,Combo (Park+Resort),Mobile App,Search/SEM,0,Festival,No,36480.0,2273.77,1158.25,39912.02,Yes,2.6,No
WON101506,2025-10-13,Hyderabad,Friends Group,8,Fast Track,Website,None (Organic),0,Festival,No,21120.0,2030.39,0.0,23150.39,Yes,3.9,No
WON101930,2025-10-13,Hyderabad,Friends Group,4,Regular,Mobile App,Offline/Hoarding,0,Festival,No,5760.0,2194.28,908.39,8862.67,No,4.1,No
WON102454,2025-10-13,Kochi,Family,3,Regular,Mobile App,None (Organic),0,Festival,No,4320.0,912.52,659.1,5891.62,Yes,3.7,No
WON102865,2025-10-13,Bangalore,Friends Group,5,Regular,Website,Email Campaign,0,Festival,No,7200.0,1585.27,0.0,8785.27,No,3.4,No
WON100697,2025-10-13,Bangalore,School/College Group,31,Regular,Corporate Tie-up,Email Campaign,25,Festival,No,33480.0,7372.4,6268.71,47121.11,No,2.9,Yes
WON100581,2025-10-13,Bangalore,Family,6,Fast Track,Travel Agent/OTA,Email Campaign,0,Festival,No,15840.0,2610.08,1115.03,19565.11,No,3.5,No
WON101259,2025-10-13,Kochi,Friends Group,6,Fast Track,Travel Agent/OTA,Offline/Hoarding,0,Festival,No,15840.0,2040.0,885.98,18765.98,No,3.6,No
WON101830,2025-10-13,Bangalore,School/College Group,47,Regular,Website,Social Media Ad,10,Festival,No,60912.0,26579.92,2938.15,90430.07,Yes,2.9,No
WON101832,2025-10-13,Bangalore,Friends Group,7,Regular,Website,Referral,10,Festival,No,9072.0,3350.1,2137.74,14559.84,No,1.9,Yes
WON101115,2025-10-13,Bangalore,Couple,2,Regular,Walk-in,Search/SEM,0,Festival,No,2880.0,721.61,228.02,3829.63,Yes,3.5,No
WON102863,2025-10-13,Kochi,Friends Group,5,Fast Track,Travel Agent/OTA,None (Organic),0,Festival,No,13200.0,1726.47,654.68,15581.15,No,3.1,No
WON102242,2025-10-13,Bangalore,Couple,2,Season Pass,Website,Referral,0,Festival,No,10800.0,847.61,309.63,11957.24,Yes,2.4,No
WON100903,2025-10-13,Bangalore,Family,3,Fast Track,Website,None (Organic),0,Festival,No,7920.0,1032.36,1350.24,10302.6,Yes,4.5,No
WON101191,2025-10-13,Bangalore,Corporate Group,15,Fast Track,Website,None (Organic),0,Festival,No,39600.0,2617.96,3099.09,45317.05,No,3.3,No
WON102385,2025-10-13,Bangalore,Friends Group,4,Combo (Park+Resort),Mobile App,Search/SEM,0,Festival,No,18240.0,679.47,420.74,19340.21,No,2.9,Yes
WON102584,2025-10-14,Bangalore,Corporate Group,15,Regular,Mobile App,None (Organic),0,Festival,No,21600.0,1543.93,2860.43,26004.36,No,2.9,Yes
WON100791,2025-10-14,Bangalore,Friends Group,7,Regular,Walk-in,None (Organic),0,Festival,No,10080.0,1721.1,1833.14,13634.24,No,3.4,No
WON100463,2025-10-14,Kochi,Couple,2,Regular,Walk-in,Referral,0,Festival,No,2880.0,1001.08,180.63,4061.71,No,2.9,Yes
WON100786,2025-10-14,Hyderabad,Couple,2,Regular,Website,Social Media Ad,10,Festival,No,2592.0,757.83,0.0,3349.83,No,4.0,No
WON102937,2025-10-14,Bangalore,Friends Group,8,Regular,Mobile App,Social Media Ad,15,Festival,No,9792.0,2447.55,582.26,12821.81,No,3.8,No
WON101408,2025-10-14,Kochi,Family,6,Regular,Walk-in,None (Organic),0,Festival,No,8640.0,3240.43,0.0,11880.43,No,3.9,No
WON100484,2025-10-14,Bangalore,Couple,2,Season Pass,Mobile App,None (Organic),0,Festival,No,10800.0,844.99,444.2,12089.19,Yes,4.4,No
WON100357,2025-10-14,Bangalore,School/College Group,22,Regular,Travel Agent/OTA,None (Organic),0,Festival,No,31680.0,10783.81,4981.67,47445.48,No,3.1,No
WON100496,2025-10-14,Bangalore,Family,3,Season Pass,Website,Email Campaign,10,Festival,No,14580.0,1064.3,26.61,15670.91,Yes,4.6,No
WON100565,2025-10-15,Hyderabad,Family,5,Fast Track,Corporate Tie-up,Email Campaign,20,Festival,No,10560.0,1854.72,1209.0,13623.72,No,3.5,No
WON101965,2025-10-15,Kochi,Friends Group,4,Combo (Park+Resort),Mobile App,None (Organic),0,Festival,No,18240.0,1580.8,294.05,20114.85,No,4.5,No
WON101926,2025-10-15,Kochi,Family,3,Fast Track,Travel Agent/OTA,None (Organic),0,Festival,No,7920.0,788.42,328.6,9037.02,No,3.1,No
WON101570,2025-10-15,Bangalore,Family,6,Regular,Website,Email Campaign,15,Festival,No,7344.0,2261.19,1011.58,10616.77,No,4.9,No
WON100652,2025-10-15,Bangalore,Family,3,Combo (Park+Resort),Website,Social Media Ad,15,Festival,No,11628.0,1694.17,680.41,14002.58,No,3.2,No
WON102488,2025-10-15,Kochi,Family,3,Fast Track,Website,Social Media Ad,10,Festival,No,7128.0,844.46,78.82,8051.28,No,3.8,No
WON100028,2025-10-16,Kochi,Solo,1,Regular,Walk-in,Email Campaign,10,Festival,No,1296.0,332.48,279.04,1907.52,No,4.2,No
WON102235,2025-10-16,Bangalore,Couple,2,Combo (Park+Resort),Website,None (Organic),0,Festival,No,9120.0,519.2,261.22,9900.42,No,4.3,No
WON101139,2025-10-16,Bangalore,Family,6,Fast Track,Travel Agent/OTA,Referral,0,Festival,No,15840.0,1341.5,814.85,17996.35,No,3.1,No
WON101876,2025-10-16,Hyderabad,Family,3,Season Pass,Mobile App,None (Organic),0,Festival,No,16200.0,1397.28,603.58,18200.86,Yes,4.7,No
WON102930,2025-10-16,Kochi,School/College Group,50,Regular,Walk-in,Social Media Ad,20,Festival,No,57600.0,18654.08,5392.46,81646.54,No,4.5,No
WON101379,2025-10-16,Kochi,School/College Group,66,Combo (Park+Resort),Website,Social Media Ad,15,Festival,No,255816.0,28374.8,21159.32,305350.12,No,3.1,No
WON101114,2025-10-16,Hyderabad,Family,5,Regular,Corporate Tie-up,Referral,15,Festival,No,6120.0,1976.73,749.06,8845.79,No,3.3,No
WON100910,2025-10-16,Hyderabad,Friends Group,5,Combo (Park+Resort),Website,Search/SEM,10,Festival,No,20520.0,513.09,349.91,21383.0,Yes,2.4,No
WON101359,2025-10-16,Hyderabad,Couple,2,Fast Track,Website,Social Media Ad,20,Festival,No,4224.0,1005.6,313.66,5543.26,No,3.6,No
WON101917,2025-10-16,Hyderabad,Family,4,Combo (Park+Resort),Website,None (Organic),0,Festival,No,18240.0,1173.02,489.39,19902.41,No,4.1,No
WON102878,2025-10-16,Bangalore,Family,5,Season Pass,Travel Agent/OTA,None (Organic),0,Festival,No,27000.0,1808.51,1370.7,30179.21,Yes,3.8,No
WON100289,2025-10-16,Hyderabad,Couple,2,Fast Track,Corporate Tie-up,Social Media Ad,25,Festival,No,3960.0,659.41,135.7,4755.11,No,3.5,No
WON100169,2025-10-16,Hyderabad,Family,5,Regular,Mobile App,None (Organic),0,Festival,No,7200.0,1924.33,143.81,9268.14,No,3.9,No
WON102266,2025-10-16,Bangalore,Family,5,Regular,Mobile App,Search/SEM,0,Festival,No,7200.0,1495.05,1950.16,10645.21,No,3.9,No
WON100993,2025-10-16,Kochi,School/College Group,38,Regular,Website,Social Media Ad,10,Festival,No,49248.0,22907.65,2090.02,74245.67,No,3.3,No
WON100816,2025-10-16,Bangalore,Family,5,Combo (Park+Resort),Website,Social Media Ad,10,Festival,No,20520.0,375.22,225.11,21120.33,No,3.5,No
WON102498,2025-10-17,Bangalore,Solo,1,Regular,Corporate Tie-up,Referral,15,Festival,No,1224.0,439.99,35.75,1699.74,No,3.5,No
WON100849,2025-10-17,Kochi,Couple,2,Regular,Website,Search/SEM,10,Festival,No,2592.0,409.05,141.16,3142.21,No,2.5,Yes
WON100646,2025-10-17,Bangalore,Family,4,Season Pass,Corporate Tie-up,Social Media Ad,20,Festival,No,17280.0,1348.58,364.22,18992.8,Yes,3.4,No
WON102795,2025-10-17,Bangalore,Friends Group,7,Regular,Corporate Tie-up,Search/SEM,25,Festival,No,7560.0,3166.62,502.16,11228.78,No,3.9,No
WON100711,2025-10-17,Hyderabad,Friends Group,9,Regular,Mobile App,None (Organic),0,Festival,No,12960.0,3155.12,2697.08,18812.2,No,3.6,No
WON102348,2025-10-17,Bangalore,Corporate Group,16,Regular,Website,Email Campaign,10,Festival,No,20736.0,3208.32,2676.61,26620.93,No,3.4,No
WON100520,2025-10-17,Hyderabad,Family,4,Regular,Website,Search/SEM,20,Festival,No,4608.0,997.52,348.46,5953.98,No,2.7,Yes
WON101031,2025-10-17,Bangalore,Friends Group,8,Season Pass,Mobile App,Search/SEM,0,Festival,No,43200.0,1281.1,3417.43,47898.53,No,2.9,Yes
WON101582,2025-10-17,Kochi,Friends Group,6,Regular,Website,Search/SEM,15,Festival,No,7344.0,2975.16,267.73,10586.89,No,4.1,No
WON102691,2025-10-17,Kochi,Couple,2,Fast Track,Walk-in,Referral,10,Festival,No,4752.0,674.2,267.64,5693.84,No,3.0,No
WON100976,2025-10-17,Bangalore,Family,6,Regular,Mobile App,Referral,10,Festival,No,7776.0,2166.61,783.9,10726.51,Yes,4.5,No
WON101268,2025-10-18,Bangalore,Corporate Group,25,Regular,Travel Agent/OTA,Email Campaign,10,Festival,Yes,35640.0,1602.3,6469.85,43712.15,No,3.7,No
WON101952,2025-10-18,Kochi,Family,6,Fast Track,Travel Agent/OTA,Email Campaign,0,Festival,Yes,17424.0,1723.98,1211.03,20359.01,No,2.7,Yes
WON102248,2025-10-18,Bangalore,Friends Group,9,Fast Track,Walk-in,Referral,0,Festival,Yes,26136.0,4262.72,739.24,31137.96,Yes,3.8,No
WON100949,2025-10-18,Bangalore,Family,6,Season Pass,Website,Email Campaign,15,Festival,Yes,30294.0,2706.59,868.24,33868.83,No,3.9,No
WON100003,2025-10-18,Kochi,Family,5,Fast Track,Website,Search/SEM,10,Festival,Yes,13068.0,1950.56,1289.58,16308.14,No,4.2,No
WON102227,2025-10-18,Bangalore,Couple,2,Regular,Website,None (Organic),0,Festival,Yes,3168.0,347.48,151.42,3666.9,No,2.7,Yes
WON100054,2025-10-18,Bangalore,Family,6,Fast Track,Walk-in,None (Organic),0,Festival,Yes,17424.0,3405.05,2180.43,23009.48,No,3.8,No
WON100979,2025-10-18,Kochi,Friends Group,6,Regular,Corporate Tie-up,Search/SEM,20,Festival,Yes,7603.2,2331.78,1637.14,11572.12,Yes,4.7,No
WON100950,2025-10-19,Kochi,Family,3,Combo (Park+Resort),Mobile App,Social Media Ad,15,Festival,Yes,12790.8,1653.52,550.17,14994.49,Yes,3.2,No
WON102941,2025-10-19,Kochi,Family,4,Regular,Website,Social Media Ad,10,Festival,Yes,5702.4,679.42,758.46,7140.28,No,4.0,No
WON102387,2025-10-19,Bangalore,Couple,2,Fast Track,Walk-in,None (Organic),0,Festival,Yes,5808.0,487.15,75.91,6371.06,No,2.4,Yes
WON102430,2025-10-19,Hyderabad,Corporate Group,48,Regular,Travel Agent/OTA,None (Organic),0,Festival,Yes,76032.0,14474.18,2787.0,93293.18,No,3.7,No
WON102485,2025-10-19,Kochi,Couple,2,Regular,Website,Search/SEM,10,Festival,Yes,2851.2,1130.18,524.67,4506.05,No,3.5,No
WON102261,2025-10-19,Bangalore,Friends Group,4,Regular,Walk-in,None (Organic),0,Festival,Yes,6336.0,751.05,573.41,7660.46,No,3.2,No
WON101831,2025-10-19,Hyderabad,Corporate Group,41,Regular,Corporate Tie-up,Social Media Ad,15,Festival,Yes,55202.4,23117.9,5803.81,84124.11,No,3.0,No
WON100961,2025-10-19,Bangalore,Solo,1,Fast Track,Website,Search/SEM,10,Festival,Yes,2613.6,451.86,136.63,3202.09,Yes,4.6,No
WON101551,2025-10-19,Kochi,Family,3,Fast Track,Website,Social Media Ad,0,Festival,Yes,8712.0,735.93,410.54,9858.47,Yes,3.8,No
WON102275,2025-10-19,Bangalore,Family,4,Combo (Park+Resort),Website,None (Organic),0,Festival,Yes,20064.0,1964.0,548.17,22576.17,Yes,3.3,No
WON101494,2025-10-19,Kochi,Family,6,Regular,Mobile App,None (Organic),0,Festival,Yes,9504.0,1253.94,1657.3,12415.24,No,4.1,No
WON101660,2025-10-19,Bangalore,Solo,1,Regular,Website,Referral,10,Festival,Yes,1425.6,520.79,121.86,2068.25,Yes,3.5,No
WON100008,2025-10-19,Bangalore,Solo,1,Combo (Park+Resort),Travel Agent/OTA,Search/SEM,0,Festival,Yes,5016.0,644.43,203.98,5864.41,No,3.7,No
WON102577,2025-10-20,Kochi,Solo,1,Season Pass,Website,Social Media Ad,0,Festival,No,5400.0,307.55,161.17,5868.72,No,3.8,No
